n1;n2;distance
73;97;6
73;101;12
73;120;12
73;1;15
73;27;19
73;46;17
73;67;16
73;81;21
73;118;19
73;2;8
73;23;13
73;37;10
73;49;13
73;74;12
73;114;14
73;3;24
73;12;25
73;15;29
73;56;29
73;68;31
73;71;21
73;78;19
73;96;21
73;100;21
73;107;29
73;115;25
73;4;42
73;10;39
73;18;40
73;43;37
73;64;41
73;69;42
73;103;41
73;109;42
73;111;46
73;5;25
73;9;20
73;24;29
73;29;24
73;36;25
73;58;29
73;63;26
73;80;21
73;6;5
73;32;7
73;45;5
73;55;9
73;60;5
73;73;0
73;112;11
73;40;14
73;65;16
73;93;13
73;8;31
73;21;33
73;22;30
73;30;26
73;35;28
73;41;26
73;57;32
73;119;35
73;66;16
73;70;17
73;72;15
73;124;15
73;86;35
73;117;35
73;13;14
73;19;17
73;50;11
73;76;12
73;83;11
73;92;9
73;95;19
73;14;19
73;53;17
73;61;22
73;106;24
73;108;23
73;16;13
73;62;19
73;17;35
73;28;41
73;42;33
73;59;33
73;89;29
73;90;37
73;98;38
73;113;34
73;104;33
73;20;14
73;75;12
73;85;16
73;125;23
73;87;27
73;102;27
73;25;21
73;33;26
73;38;27
73;39;22
73;88;18
73;91;22
73;121;20
73;126;4
73;52;24
73;94;23
73;122;24
73;31;27
73;54;32
73;47;33
73;51;26
73;34;34
73;123;25
73;44;17
73;82;17
73;116;16
73;105;31
73;99;3
73;84;32
73;110;31
112;0;19
112;7;22
112;11;22
112;26;19
112;48;13
112;77;23
112;79;18
112;97;17
112;101;23
112;120;23
112;1;26
112;27;30
112;46;28
112;67;27
112;81;30
112;118;30
112;2;17
112;23;17
112;37;18
112;49;19
112;74;15
112;114;11
112;3;21
112;12;22
112;15;26
112;56;26
112;68;28
112;71;18
112;78;16
112;96;18
112;100;18
112;107;26
112;115;27
112;4;46
112;10;43
112;18;44
112;43;41
112;64;46
112;69;46
112;103;45
112;109;46
112;111;51
112;5;29
112;9;25
112;24;33
112;29;28
112;36;29
112;58;33
112;63;30
112;80;25
112;6;6
112;32;7
112;45;6
112;55;5
112;60;7
112;73;11
112;112;0
112;40;24
112;65;26
112;93;24
112;8;42
112;21;44
112;22;41
112;30;37
112;35;39
112;41;37
112;57;43
112;119;46
112;66;20
112;70;22
112;72;20
112;124;20
112;86;39
112;117;39
112;13;23
112;19;17
112;50;20
112;76;18
112;83;20
112;92;18
112;95;28
112;14;23
112;53;21
112;61;26
112;106;28
112;108;27
112;16;7
112;62;8
112;17;45
112;28;47
112;42;42
112;59;42
112;89;40
112;90;43
112;98;44
112;113;44
112;104;37
112;20;14
112;75;14
112;85;17
112;125;34
112;87;31
112;102;31
112;25;32
112;33;37
112;38;38
112;39;33
112;88;29
112;91;33
112;121;31
112;126;13
112;52;35
112;94;31
112;122;34
112;31;38
112;54;43
112;47;44
112;51;37
112;34;31
112;123;34
112;44;28
112;82;28
112;116;26
112;105;35
112;99;11
112;84;33
112;110;34
40;0;9
40;7;5
40;11;11
40;26;6
40;48;12
40;77;13
40;79;14
40;97;14
40;101;7
40;120;6
40;1;15
40;27;19
40;46;17
40;67;16
40;81;21
40;118;19
40;2;17
40;23;22
40;37;18
40;49;22
40;74;21
40;114;23
40;3;33
40;12;34
40;15;38
40;56;38
40;68;40
40;71;30
40;78;28
40;96;30
40;100;30
40;107;38
40;115;34
40;4;42
40;10;44
40;18;44
40;43;37
40;64;40
40;69;42
40;103;41
40;109;44
40;111;45
40;5;30
40;9;27
40;24;34
40;29;24
40;36;30
40;58;34
40;63;31
40;80;26
40;6;19
40;32;17
40;45;19
40;55;21
40;60;19
40;73;14
40;112;24
40;40;0
40;65;2
40;93;5
40;8;22
40;21;23
40;22;20
40;30;19
40;35;17
40;41;19
40;57;25
40;119;25
40;66;25
40;70;26
40;72;24
40;124;24
40;86;40
40;117;40
40;13;8
40;19;16
40;50;5
40;76;9
40;83;6
40;92;6
40;95;6
40;14;28
40;53;26
40;61;31
40;106;33
40;108;32
40;16;25
40;62;32
40;17;34
40;28;40
40;42;32
40;59;32
40;89;28
40;90;36
40;98;37
40;113;33
40;104;37
40;20;12
40;75;19
40;85;13
40;125;13
40;87;36
40;102;36
40;25;14
40;33;19
40;38;21
40;39;16
40;88;11
40;91;11
40;121;13
40;126;11
40;52;24
40;94;23
40;122;24
40;31;22
40;54;25
40;47;28
40;51;24
40;34;43
40;123;12
40;44;4
40;82;5
40;116;2
40;105;36
40;99;15
40;84;41
40;110;40
65;0;9
65;7;5
65;11;11
65;26;8
65;48;14
65;77;13
65;79;14
65;97;14
65;101;5
65;120;4
65;1;15
65;27;19
65;46;17
65;67;16
65;81;21
65;118;19
65;2;17
65;23;22
65;37;18
65;49;22
65;74;21
65;114;23
65;3;33
65;12;34
65;15;38
65;56;38
65;68;40
65;71;30
65;78;28
65;96;30
65;100;30
65;107;38
65;115;34
65;4;41
65;10;44
65;18;43
65;43;36
65;64;39
65;69;41
65;103;40
65;109;43
65;111;44
65;5;30
65;9;27
65;24;34
65;29;24
65;36;30
65;58;34
65;63;31
65;80;26
65;6;21
65;32;19
65;45;21
65;55;23
65;60;21
65;73;16
65;112;26
65;40;2
65;65;0
65;93;4
65;8;21
65;21;22
65;22;19
65;30;18
65;35;16
65;41;18
65;57;24
65;119;24
65;66;25
65;70;26
65;72;24
65;124;24
65;86;40
65;117;40
65;13;9
65;19;17
65;50;6
65;76;10
65;83;7
65;92;8
65;95;6
65;14;28
65;53;26
65;61;31
65;106;33
65;108;32
65;16;27
65;62;34
65;17;33
65;28;39
65;42;31
65;59;31
65;89;27
65;90;35
65;98;36
65;113;32
65;104;36
65;20;13
65;75;20
65;85;15
65;125;12
65;87;36
65;102;36
65;25;13
65;33;18
65;38;20
65;39;15
65;88;10
65;91;10
65;121;12
65;126;13
65;52;24
65;94;23
65;122;24
65;31;21
65;54;24
65;47;27
65;51;23
65;34;43
65;123;12
65;44;3
65;82;4
65;116;1
65;105;36
65;99;17
65;84;41
65;110;40
93;0;7
93;7;3
93;11;9
93;26;5
93;48;11
93;77;11
93;79;12
93;97;12
93;101;3
93;120;2
93;1;13
93;27;17
93;46;15
93;67;14
93;81;19
93;118;17
93;2;15
93;23;20
93;37;16
93;49;20
93;74;19
93;114;21
93;3;31
93;12;32
93;15;36
93;56;36
93;68;38
93;71;28
93;78;26
93;96;28
93;100;28
93;107;36
93;115;32
93;4;37
93;10;42
93;18;39
93;43;32
93;64;35
93;69;37
93;103;36
93;109;39
93;111;40
93;5;28
93;9;25
93;24;32
93;29;22
93;36;28
93;58;32
93;63;29
93;80;24
93;6;18
93;32;17
93;45;18
93;55;20
93;60;18
93;73;13
93;112;24
93;40;5
93;65;4
93;93;0
93;8;19
93;21;21
93;22;18
93;30;14
93;35;16
93;41;14
93;57;20
93;119;23
93;66;23
93;70;24
93;72;22
93;124;22
93;86;38
93;117;38
93;13;13
93;19;21
93;50;10
93;76;14
93;83;11
93;92;11
93;95;9
93;14;26
93;53;24
93;61;29
93;106;31
93;108;30
93;16;24
93;62;31
93;17;29
93;28;35
93;42;27
93;59;27
93;89;23
93;90;31
93;98;32
93;113;28
93;104;32
93;20;17
93;75;24
93;85;18
93;125;11
93;87;34
93;102;34
93;25;9
93;33;14
93;38;16
93;39;11
93;88;6
93;91;10
93;121;8
93;126;11
93;52;20
93;94;21
93;122;22
93;31;17
93;54;20
93;47;23
93;51;19
93;34;41
93;123;15
93;44;4
93;82;4
93;116;4
93;105;34
93;99;14
93;84;39
93;110;38
8;0;24
8;7;21
8;11;24
8;26;23
8;48;29
8;77;26
8;79;28
8;97;29
8;101;19
8;120;21
8;1;23
8;27;25
8;46;18
8;67;24
8;81;28
8;118;22
8;2;30
8;23;35
8;37;32
8;49;35
8;74;34
8;114;36
8;3;46
8;12;47
8;15;51
8;56;51
8;68;53
8;71;43
8;78;41
8;96;43
8;100;43
8;107;51
8;115;47
8;4;36
8;10;41
8;18;38
8;43;31
8;64;34
8;69;36
8;103;35
8;109;38
8;111;39
8;5;35
8;9;33
8;24;39
8;29;29
8;36;35
8;58;35
8;63;37
8;80;32
8;6;36
8;32;35
8;45;36
8;55;38
8;60;36
8;73;31
8;112;42
8;40;22
8;65;21
8;93;19
8;8;0
8;21;5
8;22;2
8;30;8
8;35;9
8;41;5
8;57;6
8;119;5
8;66;37
8;70;37
8;72;37
8;124;37
8;86;45
8;117;45
8;13;26
8;19;37
8;50;27
8;76;31
8;83;28
8;92;28
8;95;20
8;14;41
8;53;39
8;61;44
8;106;46
8;108;45
8;16;40
8;62;47
8;17;28
8;28;34
8;42;26
8;59;26
8;89;22
8;90;30
8;98;31
8;113;27
8;104;31
8;20;34
8;75;41
8;85;35
8;125;9
8;87;45
8;102;43
8;25;10
8;33;10
8;38;13
8;39;13
8;88;13
8;91;11
8;121;14
8;126;29
8;52;18
8;94;27
8;122;23
8;31;16
8;54;14
8;47;17
8;51;17
8;34;56
8;123;14
8;44;19
8;82;17
8;116;21
8;105;33
8;99;32
8;84;50
8;110;49
21;0;26
21;7;23
21;11;28
21;26;25
21;48;31
21;77;30
21;79;31
21;97;31
21;101;21
21;120;23
21;1;27
21;27;29
21;46;22
21;67;28
21;81;32
21;118;26
21;2;34
21;23;39
21;37;35
21;49;39
21;74;38
21;114;40
21;3;50
21;12;51
21;15;55
21;56;55
21;68;57
21;71;47
21;78;45
21;96;47
21;100;47
21;107;55
21;115;51
21;4;40
21;10;45
21;18;42
21;43;35
21;64;38
21;69;40
21;103;39
21;109;42
21;111;43
21;5;39
21;9;37
21;24;43
21;29;33
21;36;39
21;58;39
21;63;41
21;80;36
21;6;38
21;32;37
21;45;38
21;55;40
21;60;38
21;73;33
21;112;44
21;40;23
21;65;22
21;93;21
21;8;5
21;21;0
21;22;5
21;30;12
21;35;8
21;41;9
21;57;10
21;119;2
21;66;41
21;70;41
21;72;41
21;124;41
21;86;49
21;117;49
21;13;25
21;19;36
21;50;27
21;76;30
21;83;28
21;92;29
21;95;19
21;14;45
21;53;43
21;61;48
21;106;50
21;108;49
21;16;44
21;62;51
21;17;32
21;28;38
21;42;30
21;59;30
21;89;26
21;90;34
21;98;35
21;113;31
21;104;35
21;20;34
21;75;41
21;85;35
21;125;10
21;87;49
21;102;47
21;25;14
21;33;14
21;38;17
21;39;17
21;88;15
21;91;12
21;121;15
21;126;31
21;52;22
21;94;31
21;122;27
21;31;20
21;54;18
21;47;21
21;51;21
21;34;60
21;123;13
21;44;20
21;82;18
21;116;22
21;105;37
21;99;34
21;84;54
21;110;53
22;0;23
22;7;20
22;11;23
22;26;22
22;48;28
22;77;25
22;79;27
22;97;28
22;101;18
22;120;20
22;1;22
22;27;24
22;46;17
22;67;23
22;81;27
22;118;21
22;2;29
22;23;34
22;37;31
22;49;34
22;74;33
22;114;35
22;3;45
22;12;46
22;15;50
22;56;50
22;68;52
22;71;42
22;78;40
22;96;42
22;100;42
22;107;50
22;115;46
22;4;35
22;10;40
22;18;37
22;43;30
22;64;33
22;69;35
22;103;34
22;109;37
22;111;38
22;5;34
22;9;32
22;24;38
22;29;28
22;36;34
22;58;34
22;63;36
22;80;31
22;6;35
22;32;34
22;45;35
22;55;37
22;60;35
22;73;30
22;112;41
22;40;20
22;65;19
22;93;18
22;8;2
22;21;5
22;22;0
22;30;7
22;35;8
22;41;5
22;57;7
22;119;5
22;66;36
22;70;36
22;72;36
22;124;36
22;86;44
22;117;44
22;13;24
22;19;35
22;50;25
22;76;29
22;83;26
22;92;26
22;95;18
22;14;40
22;53;38
22;61;43
22;106;45
22;108;44
22;16;39
22;62;46
22;17;27
22;28;33
22;42;25
22;59;25
22;89;21
22;90;29
22;98;30
22;113;26
22;104;30
22;20;32
22;75;39
22;85;33
22;125;7
22;87;44
22;102;42
22;25;10
22;33;9
22;38;12
22;39;12
22;88;12
22;91;9
22;121;12
22;126;28
22;52;17
22;94;26
22;122;22
22;31;15
22;54;13
22;47;16
22;51;16
22;34;55
22;123;12
22;44;17
22;82;15
22;116;19
22;105;32
22;99;31
22;84;49
22;110;48
30;0;19
30;7;16
30;11;16
30;26;18
30;48;24
30;77;18
30;79;20
30;97;21
30;101;14
30;120;16
30;1;15
30;27;17
30;46;10
30;67;16
30;81;20
30;118;14
30;2;22
30;23;27
30;37;24
30;49;27
30;74;26
30;114;28
30;3;38
30;12;39
30;15;43
30;56;43
30;68;45
30;71;35
30;78;33
30;96;35
30;100;35
30;107;43
30;115;39
30;4;28
30;10;33
30;18;30
30;43;23
30;64;26
30;69;28
30;103;27
30;109;30
30;111;31
30;5;27
30;9;25
30;24;31
30;29;21
30;36;27
30;58;27
30;63;29
30;80;24
30;6;31
30;32;30
30;45;31
30;55;33
30;60;31
30;73;26
30;112;37
30;40;19
30;65;18
30;93;14
30;8;8
30;21;12
30;22;7
30;30;0
30;35;15
30;41;4
30;57;6
30;119;12
30;66;29
30;70;29
30;72;29
30;124;29
30;86;37
30;117;37
30;13;25
30;19;35
30;50;24
30;76;28
30;83;25
30;92;25
30;95;19
30;14;33
30;53;31
30;61;36
30;106;38
30;108;37
30;16;32
30;62;39
30;17;20
30;28;26
30;42;18
30;59;18
30;89;14
30;90;22
30;98;23
30;113;19
30;104;23
30;20;31
30;75;37
30;85;32
30;125;12
30;87;37
30;102;35
30;25;5
30;33;2
30;38;5
30;39;5
30;88;8
30;91;10
30;121;10
30;126;24
30;52;10
30;94;19
30;122;15
30;31;8
30;54;6
30;47;9
30;51;9
30;34;48
30;123;15
30;44;16
30;82;14
30;116;18
30;105;25
30;99;27
30;84;42
30;110;41
35;0;21
35;7;18
35;11;24
35;26;20
35;48;26
35;77;25
35;79;26
35;97;26
35;101;16
35;120;18
35;1;25
35;27;29
35;46;20
35;67;26
35;81;31
35;118;24
35;2;29
35;23;34
35;37;30
35;49;34
35;74;33
35;114;35
35;3;45
35;12;46
35;15;50
35;56;50
35;68;52
35;71;42
35;78;40
35;96;42
35;100;42
35;107;50
35;115;46
35;4;41
35;10;46
35;18;43
35;43;36
35;64;39
35;69;41
35;103;40
35;109;43
35;111;44
35;5;40
35;9;37
35;24;44
35;29;34
35;36;40
35;58;40
35;63;41
35;80;36
35;6;33
35;32;32
35;45;33
35;55;35
35;60;33
35;73;28
35;112;39
35;40;17
35;65;16
35;93;16
35;8;9
35;21;8
35;22;8
35;30;15
35;35;0
35;41;13
35;57;15
35;119;10
35;66;37
35;70;38
35;72;36
35;124;36
35;86;50
35;117;50
35;13;17
35;19;28
35;50;19
35;76;22
35;83;20
35;92;21
35;95;11
35;14;40
35;53;38
35;61;43
35;106;45
35;108;44
35;16;39
35;62;46
35;17;33
35;28;39
35;42;31
35;59;31
35;89;27
35;90;35
35;98;36
35;113;32
35;104;36
35;20;26
35;75;33
35;85;27
35;125;5
35;87;48
35;102;48
35;25;11
35;33;16
35;38;18
35;39;15
35;88;10
35;91;6
35;121;10
35;126;26
35;52;23
35;94;32
35;122;28
35;31;21
35;54;21
35;47;24
35;51;22
35;34;55
35;123;5
35;44;14
35;82;12
35;116;16
35;105;38
35;99;29
35;84;53
35;110;52
41;0;19
41;7;16
41;11;20
41;26;18
41;48;24
41;77;22
41;79;24
41;97;24
41;101;14
41;120;16
41;1;19
41;27;21
41;46;14
41;67;20
41;81;24
41;118;18
41;2;26
41;23;31
41;37;28
41;49;31
41;74;30
41;114;32
41;3;42
41;12;43
41;15;47
41;56;47
41;68;49
41;71;39
41;78;37
41;96;39
41;100;39
41;107;47
41;115;43
41;4;31
41;10;36
41;18;33
41;43;26
41;64;29
41;69;31
41;103;30
41;109;33
41;111;34
41;5;31
41;9;29
41;24;35
41;29;25
41;36;31
41;58;30
41;63;33
41;80;28
41;6;31
41;32;30
41;45;31
41;55;33
41;60;31
41;73;26
41;112;37
41;40;19
41;65;18
41;93;14
41;8;5
41;21;9
41;22;5
41;30;4
41;35;13
41;41;0
41;57;6
41;119;10
41;66;33
41;70;33
41;72;33
41;124;33
41;86;40
41;117;40
41;13;25
41;19;35
41;50;24
41;76;28
41;83;25
41;92;25
41;95;19
41;14;37
41;53;35
41;61;40
41;106;42
41;108;41
41;16;36
41;62;43
41;17;23
41;28;29
41;42;21
41;59;21
41;89;17
41;90;25
41;98;26
41;113;22
41;104;26
41;20;31
41;75;37
41;85;32
41;125;12
41;87;41
41;102;39
41;25;5
41;33;5
41;38;9
41;39;9
41;88;8
41;91;10
41;121;10
41;126;24
41;52;14
41;94;23
41;122;19
41;31;11
41;54;10
41;47;13
41;51;13
41;34;52
41;123;15
41;44;16
41;82;14
41;116;18
41;105;28
41;99;27
41;84;46
41;110;45
57;0;25
57;7;22
57;11;22
57;26;24
57;48;30
57;77;24
57;79;26
57;97;27
57;101;20
57;120;22
57;1;21
57;27;23
57;46;16
57;67;22
57;81;26
57;118;20
57;2;28
57;23;33
57;37;30
57;49;33
57;74;32
57;114;34
57;3;44
57;12;45
57;15;49
57;56;49
57;68;51
57;71;41
57;78;39
57;96;41
57;100;41
57;107;49
57;115;45
57;4;34
57;10;39
57;18;36
57;43;29
57;64;32
57;69;34
57;103;33
57;109;36
57;111;37
57;5;33
57;9;31
57;24;37
57;29;27
57;36;33
57;58;33
57;63;35
57;80;30
57;6;37
57;32;36
57;45;37
57;55;39
57;60;37
57;73;32
57;112;43
57;40;25
57;65;24
57;93;20
57;8;6
57;21;10
57;22;7
57;30;6
57;35;15
57;41;6
57;57;0
57;119;11
57;66;35
57;70;35
57;72;35
57;124;35
57;86;43
57;117;43
57;13;31
57;19;41
57;50;30
57;76;34
57;83;31
57;92;31
57;95;25
57;14;39
57;53;37
57;61;42
57;106;44
57;108;43
57;16;38
57;62;45
57;17;26
57;28;32
57;42;24
57;59;24
57;89;20
57;90;28
57;98;29
57;113;25
57;104;29
57;20;37
57;75;43
57;85;38
57;125;14
57;87;43
57;102;41
57;25;11
57;33;8
57;38;11
57;39;11
57;88;14
57;91;16
57;121;16
57;126;30
57;52;16
57;94;25
57;122;21
57;31;14
57;54;12
57;47;15
57;51;15
57;34;54
57;123;19
57;44;22
57;82;20
57;116;24
57;105;31
57;99;33
57;84;48
57;110;47
119;0;28
119;7;25
119;11;28
119;26;27
119;48;33
119;77;30
119;79;32
119;97;33
119;101;23
119;120;25
119;1;27
119;27;29
119;46;22
119;67;28
119;81;32
119;118;26
119;2;34
119;23;39
119;37;36
119;49;39
119;74;38
119;114;40
119;3;50
119;12;51
119;15;55
119;56;55
119;68;57
119;71;47
119;78;45
119;96;47
119;100;47
119;107;55
119;115;51
119;4;40
119;10;45
119;18;42
119;43;35
119;64;38
119;69;40
119;103;39
119;109;42
119;111;43
119;5;39
119;9;37
119;24;43
119;29;33
119;36;39
119;58;39
119;63;41
119;80;36
119;6;40
119;32;39
119;45;40
119;55;42
119;60;40
119;73;35
119;112;46
119;40;25
119;65;24
119;93;23
119;8;5
119;21;2
119;22;5
119;30;12
119;35;10
119;41;10
119;57;11
119;119;0
119;66;41
119;70;41
119;72;41
119;124;41
119;86;49
119;117;49
119;13;27
119;19;38
119;50;29
119;76;32
119;83;30
119;92;31
119;95;21
119;14;45
119;53;43
119;61;48
119;106;50
119;108;49
119;16;44
119;62;51
119;17;32
119;28;38
119;42;30
119;59;30
119;89;26
119;90;34
119;98;35
119;113;31
119;104;35
119;20;36
119;75;43
119;85;37
119;125;12
119;87;49
119;102;47
119;25;15
119;33;14
119;38;17
119;39;17
119;88;17
119;91;14
119;121;17
119;126;33
119;52;22
119;94;31
119;122;27
119;31;20
119;54;18
119;47;21
119;51;21
119;34;60
119;123;15
119;44;22
119;82;20
119;116;24
119;105;37
119;99;36
119;84;54
119;110;53
66;0;16
66;7;20
66;11;14
66;26;19
66;48;14
66;77;16
66;79;11
66;97;12
66;101;21
66;120;21
66;1;16
66;27;13
66;46;20
66;67;15
66;81;10
66;118;18
66;2;8
66;23;5
66;37;8
66;49;3
66;74;5
66;114;9
66;3;14
66;12;14
66;15;19
66;56;18
66;68;20
66;71;11
66;78;11
66;96;11
66;100;9
66;107;19
66;115;11
66;4;26
66;10;23
66;18;24
66;43;21
66;64;26
66;69;26
66;103;25
66;109;26
66;111;31
66;5;9
66;9;5
66;24;13
66;29;8
66;36;9
66;58;13
66;63;10
66;80;5
66;6;21
66;32;23
66;45;21
66;55;17
66;60;21
66;73;16
66;112;20
66;40;25
66;65;25
66;93;23
66;8;37
66;21;41
66;22;36
66;30;29
66;35;37
66;41;33
66;57;35
66;119;41
66;66;0
66;70;2
66;72;2
66;124;2
66;86;19
66;117;19
66;13;29
66;19;33
66;50;26
66;76;27
66;83;26
66;92;24
66;95;31
66;14;4
66;53;3
66;61;8
66;106;9
66;108;8
66;16;13
66;62;20
66;17;25
66;28;27
66;42;22
66;59;22
66;89;24
66;90;23
66;98;24
66;113;24
66;104;17
66;20;30
66;75;28
66;85;31
66;125;32
66;87;13
66;102;13
66;25;29
66;33;28
66;38;24
66;39;25
66;88;27
66;91;31
66;121;29
66;126;19
66;52;19
66;94;11
66;122;14
66;31;22
66;54;27
66;47;28
66;51;21
66;34;23
66;123;36
66;44;26
66;82;27
66;116;25
66;105;15
66;99;17
66;84;18
66;110;17
70;0;17
70;7;21
70;11;15
70;26;20
70;48;15
70;77;17
70;79;12
70;97;13
70;101;22
70;120;22
70;1;16
70;27;13
70;46;21
70;67;15
70;81;10
70;118;18
70;2;9
70;23;5
70;37;9
70;49;4
70;74;7
70;114;11
70;3;16
70;12;16
70;15;21
70;56;20
70;68;22
70;71;13
70;78;13
70;96;13
70;100;11
70;107;21
70;115;13
70;4;26
70;10;23
70;18;24
70;43;21
70;64;26
70;69;26
70;103;25
70;109;26
70;111;31
70;5;9
70;9;4
70;24;13
70;29;8
70;36;9
70;58;13
70;63;10
70;80;5
70;6;22
70;32;24
70;45;22
70;55;19
70;60;22
70;73;17
70;112;22
70;40;26
70;65;26
70;93;24
70;8;37
70;21;41
70;22;36
70;30;29
70;35;38
70;41;33
70;57;35
70;119;41
70;66;2
70;70;0
70;72;2
70;124;2
70;86;19
70;117;19
70;13;30
70;19;34
70;50;27
70;76;28
70;83;27
70;92;25
70;95;32
70;14;6
70;53;5
70;61;10
70;106;11
70;108;10
70;16;15
70;62;22
70;17;25
70;28;27
70;42;22
70;59;22
70;89;24
70;90;23
70;98;24
70;113;24
70;104;17
70;20;31
70;75;29
70;85;32
70;125;33
70;87;15
70;102;15
70;25;30
70;33;28
70;38;24
70;39;26
70;88;28
70;91;32
70;121;30
70;126;20
70;52;19
70;94;11
70;122;14
70;31;22
70;54;27
70;47;28
70;51;21
70;34;25
70;123;37
70;44;27
70;82;28
70;116;26
70;105;15
70;99;18
70;84;20
70;110;19
72;0;15
72;7;19
72;11;13
72;26;18
72;48;13
72;77;15
72;79;10
72;97;11
72;101;20
72;120;20
72;1;17
72;27;14
72;46;19
72;67;16
72;81;11
72;118;19
72;2;7
72;23;3
72;37;7
72;49;2
72;74;5
72;114;9
72;3;15
72;12;15
72;15;20
72;56;19
72;68;21
72;71;12
72;78;12
72;96;12
72;100;10
72;107;20
72;115;12
72;4;27
72;10;24
72;18;25
72;43;22
72;64;27
72;69;27
72;103;26
72;109;27
72;111;32
72;5;10
72;9;5
72;24;14
72;29;9
72;36;10
72;58;14
72;63;11
72;80;7
72;6;20
72;32;22
72;45;20
72;55;17
72;60;20
72;73;15
72;112;20
72;40;24
72;65;24
72;93;22
72;8;37
72;21;41
72;22;36
72;30;29
72;35;36
72;41;33
72;57;35
72;119;41
72;66;2
72;70;2
72;72;0
72;124;1
72;86;20
72;117;20
72;13;28
72;19;32
72;50;25
72;76;26
72;83;25
72;92;23
72;95;30
72;14;5
72;53;5
72;61;9
72;106;10
72;108;9
72;16;13
72;62;20
72;17;26
72;28;28
72;42;23
72;59;23
72;89;25
72;90;24
72;98;25
72;113;25
72;104;18
72;20;29
72;75;27
72;85;30
72;125;31
72;87;14
72;102;14
72;25;28
72;33;28
72;38;25
72;39;24
72;88;26
72;91;30
72;121;28
72;126;18
72;52;20
72;94;12
72;122;15
72;31;23
72;54;28
72;47;29
72;51;22
72;34;24
72;123;35
72;44;25
72;82;26
72;116;24
72;105;16
72;99;16
72;84;19
72;110;18
124;0;15
124;7;19
124;11;13
124;26;18
124;48;13
124;77;15
124;79;10
124;97;11
124;101;20
124;120;20
124;1;17
124;27;14
124;46;19
124;67;16
124;81;11
124;118;19
124;2;7
124;23;3
124;37;7
124;49;2
124;74;6
124;114;9
124;3;16
124;12;16
124;15;21
124;56;20
124;68;22
124;71;13
124;78;13
124;96;13
124;100;11
124;107;21
124;115;13
124;4;27
124;10;24
124;18;25
124;43;22
124;64;27
124;69;27
124;103;26
124;109;27
124;111;32
124;5;10
124;9;5
124;24;14
124;29;9
124;36;10
124;58;14
124;63;11
124;80;7
124;6;20
124;32;22
124;45;20
124;55;17
124;60;20
124;73;15
124;112;20
124;40;24
124;65;24
124;93;22
124;8;37
124;21;41
124;22;36
124;30;29
124;35;36
124;41;33
124;57;35
124;119;41
124;66;2
124;70;2
124;72;1
124;124;0
124;86;20
124;117;20
124;13;28
124;19;32
124;50;25
124;76;26
124;83;25
124;92;23
124;95;30
124;14;6
124;53;5
124;61;10
124;106;11
124;108;10
124;16;13
124;62;20
124;17;26
124;28;28
124;42;23
124;59;23
124;89;25
124;90;24
124;98;25
124;113;25
124;104;18
124;20;29
124;75;27
124;85;30
124;125;31
124;87;15
124;102;15
124;25;28
124;33;28
124;38;25
124;39;24
124;88;26
124;91;30
124;121;28
124;126;18
124;52;20
124;94;12
124;122;15
124;31;23
124;54;28
124;47;29
124;51;22
124;34;25
124;123;35
124;44;25
124;82;26
124;116;24
124;105;16
124;99;16
124;84;20
124;110;19
86;0;32
86;7;35
86;11;29
86;26;34
86;48;33
86;77;28
86;79;30
86;97;31
86;101;37
86;120;37
86;1;25
86;27;21
86;46;30
86;67;24
86;81;19
86;118;26
86;2;27
86;23;23
86;37;27
86;49;22
86;74;24
86;114;28
86;3;24
86;12;26
86;15;29
86;56;24
86;68;22
86;71;26
86;78;26
86;96;26
86;100;24
86;107;29
86;115;18
86;4;10
86;10;4
86;18;7
86;43;14
86;64;16
86;69;9
86;103;12
86;109;7
86;111;17
86;5;10
86;9;15
86;24;6
86;29;16
86;36;10
86;58;16
86;63;14
86;80;14
86;6;40
86;32;42
86;45;40
86;55;36
86;60;40
86;73;35
86;112;39
86;40;40
86;65;40
86;93;38
86;8;45
86;21;49
86;22;44
86;30;37
86;35;50
86;41;40
86;57;43
86;119;49
86;66;19
86;70;19
86;72;20
86;124;20
86;86;0
86;117;1
86;13;48
86;19;52
86;50;45
86;76;46
86;83;45
86;92;43
86;95;46
86;14;19
86;53;20
86;61;15
86;106;15
86;108;15
86;16;32
86;62;39
86;17;19
86;28;17
86;42;19
86;59;19
86;89;23
86;90;16
86;98;17
86;113;18
86;104;14
86;20;49
86;75;47
86;85;50
86;125;45
86;87;12
86;102;10
86;25;39
86;33;35
86;38;32
86;39;35
86;88;40
86;91;44
86;121;42
86;126;38
86;52;27
86;94;19
86;122;22
86;31;29
86;54;34
86;47;35
86;51;28
86;34;26
86;123;49
86;44;42
86;82;42
86;116;41
86;105;16
86;99;36
86;84;17
86;110;16
117;0;32
117;7;35
117;11;29
117;26;34
117;48;33
117;77;28
117;79;30
117;97;31
117;101;37
117;120;37
117;1;25
117;27;21
117;46;30
117;67;24
117;81;19
117;118;26
117;2;27
117;23;23
117;37;27
117;49;22
117;74;24
117;114;28
117;3;24
117;12;26
117;15;29
117;56;24
117;68;22
117;71;26
117;78;26
117;96;26
117;100;24
117;107;29
117;115;18
117;4;10
117;10;4
117;18;7
117;43;14
117;64;16
117;69;9
117;103;13
117;109;8
117;111;17
117;5;10
117;9;15
117;24;6
117;29;16
117;36;10
117;58;16
117;63;14
117;80;14
117;6;40
117;32;42
